filter,SurrogateKey,TenantID,pkBookingID,fkUserID,fkLocationID,dateAdded,trackDate,fkHostID,noShow,BookingSource,deleteBooking,RealStartDateTimeUTC,RealEndDateTimeUTC,bookingRealStartTime,bookingRealEndTime,cleanDownPeriod,cleanDownUnit,PipelineExecutionDate
226,8062,condeco777,226,31,3,2023-04-14 06:52:47.480000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
227,8122,condeco777,227,31,13,2023-04-14 16:42:30.777000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
228,8182,condeco777,228,31,11,2023-04-18 08:25:24.510000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
229,8242,condeco777,229,31,11,2023-04-18 08:29:58.840000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
230,8302,condeco777,230,32,11,2023-04-18 08:30:35.383000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
231,8362,condeco777,231,2,3,2023-04-18 04:01:03.490000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
232,8422,condeco777,232,33,11,2023-04-18 08:35:39.363000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
233,8482,condeco777,233,34,11,2023-04-18 08:41:00.503000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
234,8542,condeco777,234,31,13,2023-04-19 08:46:57,2023-04-19 10:25:00,None,None,None,1,None,None,None,None,0,0,2024-02-06
235,8602,condeco777,235,31,13,2023-04-19 08:46:57,2023-04-20 05:30:00,None,None,None,1,None,None,None,None,0,0,2024-02-06
236,8662,condeco777,236,31,13,2023-04-19 08:46:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
237,8722,condeco777,237,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
238,8782,condeco777,238,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
239,8842,condeco777,239,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
240,8902,condeco777,240,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
241,8962,condeco777,241,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
242,9022,condeco777,242,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
243,9082,condeco777,243,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
244,9142,condeco777,244,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
245,9202,condeco777,245,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
246,9262,condeco777,246,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
247,9322,condeco777,247,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
248,9382,condeco777,248,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
249,9442,condeco777,249,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
250,9502,condeco777,250,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
251,9562,condeco777,251,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
252,9622,condeco777,252,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
253,9682,condeco777,253,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
254,9742,condeco777,254,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
255,9802,condeco777,255,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
256,9862,condeco777,256,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
257,9922,condeco777,257,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
258,9982,condeco777,258,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
259,10042,condeco777,259,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
260,10102,condeco777,260,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
261,10162,condeco777,261,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
262,10222,condeco777,262,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
263,10282,condeco777,263,31,13,2023-04-19 08:47:56,2023-05-13 05:30:00,None,None,None,1,None,None,None,None,0,0,2024-02-06
264,10342,condeco777,264,31,13,2023-04-19 08:47:56,2023-05-13 05:30:00,None,None,None,1,None,None,None,None,0,0,2024-02-06
265,10402,condeco777,265,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
266,10462,condeco777,266,31,13,2023-04-19 08:47:56,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
267,10522,condeco777,267,31,11,2023-04-19 09:35:46.633000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
268,10582,condeco777,268,2,11,2023-04-19 09:36:47.183000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
269,10642,condeco777,269,32,11,2023-04-19 09:37:23.527000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
270,10702,condeco777,270,34,11,2023-04-19 09:37:44.850000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
271,10762,condeco777,271,33,11,2023-04-19 09:38:09.440000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
272,10822,condeco777,272,33,11,2023-04-19 09:38:31.893000,None,None,None,11,0,None,None,None,None,0,0,2024-02-06
273,10882,condeco777,273,31,11,2023-04-19 10:08:01.557000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
274,10942,condeco777,274,31,13,2023-04-19 10:08:49.223000,2023-04-19 10:22:00.990000,None,None,9,0,2023-04-19 04:52:00,None,Apr 19 2023 10:22AM,None,0,0,2024-02-06
275,11002,condeco777,275,31,13,2023-04-19 10:32:47.907000,2023-04-19 10:33:00,None,None,9,1,None,None,None,None,0,0,2024-02-06
276,11062,condeco777,276,32,6,2023-04-18 21:19:07.123000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
277,11122,condeco777,277,31,11,2023-04-19 17:49:05.610000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
278,11182,condeco777,278,31,11,2023-04-19 17:53:28.943000,2023-04-19 17:53:51,None,None,9,0,None,None,None,None,0,0,2024-02-06
279,11242,condeco777,279,31,11,2023-04-19 17:53:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
280,11302,condeco777,280,31,13,2023-04-20 16:26:49,2023-04-20 16:33:53.020000,None,False,None,1,None,None,None,None,0,0,2024-02-06
281,11362,condeco777,281,31,11,2023-04-20 16:39:58.170000,2023-04-20 16:41:03.437000,None,None,1,1,None,None,None,None,0,0,2024-02-06
282,11422,condeco777,282,31,13,2023-04-20 16:43:04,2023-04-20 16:45:51.270000,None,False,None,1,None,None,None,None,0,0,2024-02-06
283,11482,condeco777,283,31,13,2023-04-24 08:38:24.137000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
284,11542,condeco777,284,31,13,2023-04-24 08:39:52,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
285,11602,condeco777,285,31,11,2023-04-24 19:40:43.680000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
286,11662,condeco777,286,31,11,2023-04-24 19:48:39.630000,2023-04-24 19:48:56.067000,None,None,1,1,None,None,None,None,0,0,2024-02-06
287,11722,condeco777,287,31,11,2023-04-24 19:49:08.220000,2023-04-24 19:50:45.340000,None,None,1,1,None,None,None,None,0,0,2024-02-06
288,11782,condeco777,288,31,11,2023-04-24 19:51:25.080000,2023-04-24 19:52:41.583000,None,None,1,1,None,None,None,None,0,0,2024-02-06
289,11842,condeco777,289,31,11,2023-04-24 19:54:14.543000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
290,11902,condeco777,290,31,3,2023-04-25 03:15:05.297000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
291,11962,condeco777,291,31,3,2023-04-25 03:15:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
292,12022,condeco777,292,31,3,2023-04-25 03:16:14.353000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
293,12082,condeco777,293,31,3,2023-04-25 03:16:34.350000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
294,12142,condeco777,294,31,3,2023-04-25 03:16:52.170000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
295,12202,condeco777,295,31,13,2023-04-25 07:53:07.103000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
296,12262,condeco777,296,31,13,2023-04-25 07:53:55,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
297,12322,condeco777,297,31,13,2023-04-25 07:54:24,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
298,12382,condeco777,298,31,13,2023-04-25 07:56:39,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
299,12442,condeco777,299,31,13,2023-04-25 07:56:53.683000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
300,12502,condeco777,300,31,13,2023-04-25 07:58:00,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
301,12562,condeco777,301,31,13,2023-04-25 07:58:32.340000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
302,12622,condeco777,302,31,3,2023-04-25 11:56:14.767000,2023-04-25 11:57:30.800000,None,None,9,0,None,None,None,None,0,0,2024-02-06
303,12682,condeco777,303,31,3,2023-04-25 11:56:30.550000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
304,12742,condeco777,304,31,3,2023-04-25 11:56:41.453000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
305,12802,condeco777,305,31,3,2023-04-25 11:57:50,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
306,12862,condeco777,306,31,3,2023-04-25 11:57:57,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
307,12922,condeco777,307,31,3,2023-04-25 11:58:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
308,12982,condeco777,308,31,3,2023-04-25 11:58:19,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
309,13042,condeco777,309,31,3,2023-04-25 11:58:36.403000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
310,13102,condeco777,310,31,3,2023-04-25 11:58:43,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
311,13162,condeco777,311,31,14,2023-04-25 16:29:24.197000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
312,13222,condeco777,312,31,14,2023-04-25 16:29:32,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
313,13282,condeco777,313,31,14,2023-04-25 16:29:40,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
314,13342,condeco777,314,31,13,2023-04-25 16:30:44,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
315,13402,condeco777,315,31,13,2023-04-25 16:31:40,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
316,13462,condeco777,316,31,13,2023-04-25 16:32:03,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
317,13522,condeco777,317,31,13,2023-04-25 16:32:12,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
318,13582,condeco777,318,31,13,2023-04-25 16:32:28,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
319,13642,condeco777,319,31,13,2023-04-25 16:33:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
320,13702,condeco777,320,31,13,2023-04-25 16:33:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
321,13762,condeco777,321,31,13,2023-04-25 16:33:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
322,13822,condeco777,322,31,13,2023-04-25 16:33:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
323,13882,condeco777,323,31,13,2023-04-25 16:33:08,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
324,13942,condeco777,324,31,14,2023-04-25 16:35:21.473000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
325,14002,condeco777,325,31,14,2023-04-25 16:54:44.360000,2023-04-25 17:16:00,None,True,9,0,2023-04-25 11:45:00,2023-04-25 11:45:00,25/04/2023 17:15,25/04/2023 17:15,0,0,2024-02-06
326,14062,condeco777,326,31,14,2023-04-25 16:54:52,2023-04-25 18:16:00,None,True,None,0,2023-04-25 12:45:00,2023-04-25 12:45:00,25/04/2023 18:15,25/04/2023 18:15,0,0,2024-02-06
327,14122,condeco777,327,31,14,2023-04-25 16:55:06,2023-04-25 19:15:00,None,True,None,0,2023-04-25 13:45:00,2023-04-25 13:45:00,25/04/2023 19:15,25/04/2023 19:15,0,0,2024-02-06
328,14182,condeco777,328,31,14,2023-04-27 17:51:09.607000,2023-04-27 18:15:00,None,True,9,0,2023-04-27 12:45:00,2023-04-27 12:45:00,27/04/2023 18:15,27/04/2023 18:15,0,0,2024-02-06
329,14242,condeco777,329,31,14,2023-04-27 17:51:27.893000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
330,14302,condeco777,330,31,14,2023-04-27 17:51:35.287000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
331,14362,condeco777,331,31,14,2023-04-27 17:51:46.730000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
332,14422,condeco777,332,31,14,2023-04-27 17:51:55.383000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
333,14482,condeco777,333,31,14,2023-05-02 16:21:12.700000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
334,14542,condeco777,334,31,14,2023-05-02 16:21:33.497000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
335,14602,condeco777,335,31,14,2023-05-02 16:21:42.537000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
336,14662,condeco777,336,31,14,2023-05-02 16:22:00.913000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
337,14722,condeco777,337,31,14,2023-05-02 16:22:13.810000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
338,14782,condeco777,338,31,14,2023-05-02 16:22:26.253000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
339,14842,condeco777,339,31,14,2023-05-02 16:23:15.433000,2023-05-02 16:46:00,None,True,9,0,2023-05-02 11:15:00,2023-05-02 11:15:00,02/05/2023 16:45,02/05/2023 16:45,0,0,2024-02-06
340,14902,condeco777,340,31,11,2023-05-02 16:35:58,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
341,14962,condeco777,341,31,11,2023-05-02 16:36:11,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
342,15022,condeco777,342,31,11,2023-05-02 16:36:27,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
343,15082,condeco777,343,31,13,2023-05-02 16:36:59,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
344,15142,condeco777,344,31,13,2023-05-02 16:37:11,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
345,23,condeco777,345,31,13,2023-05-02 16:37:24,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
346,83,condeco777,346,31,13,2023-05-02 16:37:34,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
347,143,condeco777,347,31,13,2023-05-02 16:37:44,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
348,203,condeco777,348,31,13,2023-05-02 16:37:53,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
349,263,condeco777,349,31,14,2023-05-02 16:38:24.370000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
350,323,condeco777,350,32,11,2023-05-02 16:39:21.803000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
351,383,condeco777,351,33,14,2023-05-02 16:39:27.793000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
352,443,condeco777,352,2,13,2023-05-02 16:46:38.877000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
353,503,condeco777,353,2,13,2023-05-02 16:47:12.447000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
354,563,condeco777,354,2,11,2023-05-04 12:46:29.507000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
355,623,condeco777,355,2,11,2023-05-04 12:47:04.197000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
356,683,condeco777,356,2,3,2023-05-08 13:10:37.990000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
357,743,condeco777,357,31,14,2023-05-08 17:48:22.080000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
358,803,condeco777,358,31,3,2023-05-08 13:19:25,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
359,863,condeco777,359,31,3,2023-05-08 13:19:32,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
360,923,condeco777,360,31,3,2023-05-08 13:19:39,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
361,983,condeco777,361,31,3,2023-05-08 13:19:48,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
362,1043,condeco777,362,31,14,2023-05-08 17:50:07,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
363,1103,condeco777,363,31,14,2023-05-08 17:50:43,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
364,1163,condeco777,364,31,11,2023-05-08 17:50:54.817000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
365,1223,condeco777,365,31,11,2023-05-08 17:51:16,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
366,1283,condeco777,366,31,13,2023-05-08 17:52:12,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
367,1343,condeco777,367,31,14,2023-05-09 09:53:06.600000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
368,1403,condeco777,368,2,14,2023-05-09 20:12:39.150000,2023-05-09 20:12:48.367000,None,None,9,0,2023-05-09 14:42:48,None,May  9 2023  8:12PM,None,0,0,2024-02-06
369,1463,condeco777,369,2,14,2023-05-09 20:12:59.737000,2023-05-09 20:46:00,None,True,9,0,2023-05-09 15:15:00,2023-05-09 15:15:00,09/05/2023 20:45,09/05/2023 20:45,0,0,2024-02-06
370,1523,condeco777,370,2,14,2023-05-09 20:13:15.613000,2023-05-09 21:00:00,None,True,9,0,2023-05-09 15:30:00,2023-05-09 15:30:00,09/05/2023 21:00,09/05/2023 21:00,0,0,2024-02-06
371,1583,condeco777,371,2,14,2023-05-10 12:16:32.570000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
372,1643,condeco777,372,2,14,2023-05-10 12:16:48.697000,2023-05-10 12:55:23.173000,None,True,9,0,2023-05-10 07:25:23.247000,2023-05-10 07:30:00,None,None,0,0,2024-02-06
373,1703,condeco777,373,2,14,2023-05-10 12:17:06.310000,2023-05-10 12:46:00,None,True,9,0,2023-05-10 07:15:00,2023-05-10 07:15:00,10/05/2023 12:45,10/05/2023 12:45,0,0,2024-02-06
374,1763,condeco777,374,2,14,2023-05-10 12:17:24.737000,2023-05-10 13:16:00,None,True,9,0,2023-05-10 07:45:00,2023-05-10 07:45:00,10/05/2023 13:15,10/05/2023 13:15,0,0,2024-02-06
375,1823,condeco777,375,2,14,2023-05-10 12:17:33.210000,2023-05-10 14:16:00,None,True,9,0,2023-05-10 08:45:00,2023-05-10 08:45:00,10/05/2023 14:15,10/05/2023 14:15,0,0,2024-02-06
376,1883,condeco777,376,2,14,2023-05-10 12:17:43.313000,2023-05-10 15:16:00,None,True,9,0,2023-05-10 09:45:00,2023-05-10 09:45:00,10/05/2023 15:15,10/05/2023 15:15,0,0,2024-02-06
377,1943,condeco777,377,2,14,2023-05-10 12:17:52.247000,2023-05-10 16:16:00,None,True,9,0,2023-05-10 10:45:00,2023-05-10 10:45:00,10/05/2023 16:15,10/05/2023 16:15,0,0,2024-02-06
378,2003,condeco777,378,2,14,2023-05-10 12:18:03.973000,2023-05-10 16:58:52.497000,None,None,9,0,2023-05-10 11:28:52,None,May 10 2023  4:58PM,None,0,0,2024-02-06
379,2063,condeco777,379,2,14,2023-05-10 12:18:15.837000,2023-05-10 18:16:00,None,True,9,0,2023-05-10 12:45:00,2023-05-10 12:45:00,10/05/2023 18:15,10/05/2023 18:15,0,0,2024-02-06
380,2123,condeco777,380,2,14,2023-05-10 12:59:00.437000,2023-05-10 12:59:43.817000,None,False,9,1,None,None,None,None,0,0,2024-02-06
381,2183,condeco777,381,2,14,2023-05-10 13:01:39.857000,2023-05-10 13:02:58.610000,None,None,1,1,None,None,None,None,0,0,2024-02-06
382,2243,condeco777,382,2,14,2023-05-10 17:00:55,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
383,2303,condeco777,383,2,14,2023-05-10 17:03:49,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
384,2363,condeco777,384,2,14,2023-05-10 17:05:00,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
385,2423,condeco777,385,2,14,2023-05-10 17:06:22,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
386,2483,condeco777,386,2,11,2023-05-12 13:12:03.257000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
387,2543,condeco777,387,2,11,2023-05-12 13:13:01,None,None,None,None,0,None,None,None,None,None,0,2024-02-06
388,2603,condeco777,388,2,14,2023-05-12 16:03:51,2023-05-12 16:45:00,None,True,None,0,2023-05-12 11:15:00,2023-05-12 11:15:00,12/05/2023 16:45,12/05/2023 16:45,0,0,2024-02-06
389,2663,condeco777,389,2,14,2023-05-12 18:44:39,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
390,2723,condeco777,390,2,14,2023-05-12 18:46:33,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
391,2783,condeco777,391,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
392,2843,condeco777,392,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
393,2903,condeco777,393,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
394,2963,condeco777,394,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
395,3023,condeco777,395,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
396,3083,condeco777,396,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
397,3143,condeco777,397,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
398,3203,condeco777,398,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
399,3263,condeco777,399,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
400,3323,condeco777,400,2,14,2023-05-12 18:49:18,None,None,None,None,0,None,None,None,None,0,0,2024-02-06
401,3383,condeco777,401,2,14,2023-05-12 18:50:15.507000,None,None,None,9,0,None,None,None,None,0,0,2024-02-06
402,3443,condeco777,402,2,14,2023-05-12 18:53:41.740000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
403,3503,condeco777,403,32,8,2023-05-12 21:23:48.777000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
404,3563,condeco777,404,2,14,2023-05-12 18:54:13.747000,None,None,None,1,0,None,None,None,None,0,0,2024-02-06
